KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001142001,T001142002,T001142003,T001142004,T001142005,T001142006,T001142007,T001142008,T001142009,T001142010,T001142011,T001142012,T001142013,T001142014,T001142015,T001142016,T001142017,T001142018,T001142019,T001142020,T001142021,T001142022,T001142023,T001142024,T001142025,T001142026,T001142027,T001142028,T001142029,T001142030,T001142031,T001142032,T001142033,T001142034,T001142035,T001142036,T001142037,T001142038,T001142039,T001142040,T001142041,T001142042,T001142043,T001142044,T001142045,T001142046,T001142047,T001142048,T001142049,T001142050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
5438262412,1,,5438262411;5438262413,7,2,5,0,0,0,15,7,8,5,3,2,15,7,8,15,7,8,10,4,6,5,3,2,1,0,1,0,0,0,0,0,0,3,3,4,4,1,0,0,0,0,5,5,0,0,6,0,1,3
5438262413,2,5438262412,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438262821,2,5438261844,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438262822,2,5438261844,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438263011,2,5438263014,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438263014,1,,5438263011,17,9,8,0,0,0,18,9,9,5,3,2,18,9,9,18,9,9,13,6,7,10,4,6,3,2,1,0,0,0,0,0,0,9,9,5,3,1,1,0,0,0,5,4,1,0,9,0,5,2
5438263032,0,,,13,5,8,0,0,0,13,5,8,1,0,1,13,5,8,13,5,8,12,5,7,4,1,3,1,0,1,0,0,0,0,0,0,7,7,2,4,1,0,0,0,0,5,5,0,0,7,0,2,3
5438263033,2,5438263034,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438263034,1,,5438263033,6,3,3,0,0,0,12,5,7,6,2,4,12,5,7,12,5,7,6,3,3,3,2,1,1,0,1,0,0,0,0,0,0,3,3,1,1,3,0,0,0,0,4,2,2,0,4,0,1,0
5438263041,1,,5438263042;5438263044,16,9,7,3,1,2,23,12,11,8,4,4,23,12,11,23,12,11,15,8,7,9,5,4,4,3,1,0,0,0,0,0,0,7,7,4,5,1,1,1,0,0,8,7,1,1,11,0,4,3
5438263042,2,5438263041,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438263043,0,,,24,13,11,0,0,0,24,13,11,8,4,4,24,13,11,24,13,11,16,9,7,8,4,4,2,0,2,0,0,0,0,0,0,10,10,2,4,2,2,0,0,0,7,5,2,0,10,0,2,2
5438263044,2,5438263041,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438263122,0,,,22,11,11,3,2,1,19,9,10,13,7,6,19,9,10,19,9,10,6,2,4,5,1,4,1,0,1,0,0,0,0,0,0,8,8,1,3,2,1,1,0,0,7,5,2,1,5,0,0,2
5438263124,0,,,41,23,18,7,4,3,34,19,15,22,12,10,33,19,14,32,18,14,12,7,5,7,5,2,5,4,1,0,0,0,0,0,0,16,16,4,5,4,2,0,0,1,12,11,1,1,8,0,1,4
5438263142,0,,,31,14,17,3,2,1,28,12,16,11,5,6,28,12,16,28,12,16,17,7,10,7,3,4,5,2,3,0,0,0,0,0,0,15,15,7,3,3,1,1,0,0,8,7,1,1,12,0,6,3
5438263144,0,,,18,8,10,2,2,0,16,6,10,5,2,3,16,6,10,16,6,10,11,4,7,7,3,4,4,1,3,0,0,0,0,0,0,8,8,2,4,1,0,1,0,0,6,5,1,0,6,0,1,3
5438263244,2,5438264211,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438263311,2,5438263333,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438263312,2,5438263333,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438263333,1,,5438263311;5438263312,4,2,2,0,0,0,10,6,4,1,1,0,10,6,4,10,6,4,9,5,4,5,2,3,4,2,2,0,0,0,0,0,0,3,3,6,2,0,0,0,0,0,2,2,0,0,7,0,5,2
5438263812,2,5438263814,,9,3,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438263814,1,,5438263812,8,3,5,0,0,0,17,6,11,7,1,6,17,6,11,16,6,10,10,5,5,3,0,3,1,0,1,0,0,0,0,0,0,2,2,2,1,1,1,0,1,0,4,2,2,0,6,0,2,1
5438263933,1,,5438263934;5438264911;5438264912,9,5,4,0,0,0,23,12,11,6,4,2,23,12,11,23,12,11,17,8,9,4,0,4,2,0,2,0,0,0,0,0,0,6,6,8,3,3,0,0,0,0,6,5,1,0,12,0,7,1
5438263934,2,5438263933,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438263942,0,,,26,12,14,2,1,1,24,11,13,14,7,7,24,11,13,24,11,13,10,4,6,5,2,3,1,0,1,0,0,0,1,0,1,7,7,0,2,2,0,2,1,0,7,4,3,1,6,0,0,2
5438263943,0,,,9,4,5,0,0,0,9,4,5,3,2,1,9,4,5,9,4,5,6,2,4,3,1,2,1,0,1,0,0,0,0,0,0,5,5,3,1,0,1,0,0,0,2,1,1,0,5,0,3,1
5438264011,2,5438264022,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438264022,1,,5438264011,13,6,7,0,0,0,14,6,8,3,1,2,14,6,8,14,6,8,11,5,6,4,1,3,2,1,1,0,0,0,0,0,0,8,8,5,3,1,0,0,0,0,4,4,0,0,8,0,5,2
5438264111,2,5438264112,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438264112,1,,5438264111,27,16,11,1,0,1,31,18,13,15,9,6,30,17,13,30,17,13,16,9,7,7,4,3,4,2,2,0,0,0,0,0,0,14,14,6,7,4,0,0,0,0,11,8,3,0,11,0,4,5
5438264113,2,5438264114,,10,7,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438264114,1,,5438264113,94,48,46,6,4,2,98,51,47,52,30,22,95,50,45,94,49,45,46,21,25,26,10,16,6,2,4,0,0,0,0,0,0,40,40,11,15,9,5,2,1,0,32,28,4,1,32,0,9,10
5438264123,2,5438264124,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438264124,1,,5438264123;5438264142,17,10,7,3,1,2,25,16,9,11,8,3,24,15,9,23,14,9,14,8,6,6,5,1,1,1,0,0,0,0,0,0,0,6,6,5,4,3,0,0,1,0,8,7,1,0,9,0,3,3
5438264132,0,,,16,6,10,0,0,0,16,6,10,3,2,1,16,6,10,16,6,10,13,4,9,11,3,8,9,2,7,1,0,1,0,0,0,5,4,2,1,1,0,0,0,0,2,2,0,0,3,0,2,0
5438264142,2,5438264124,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438264211,1,,5438263244;5438264213,13,7,6,3,1,2,21,13,8,4,2,2,21,13,8,21,13,8,17,11,6,7,5,2,1,1,0,0,0,0,1,1,0,7,7,5,6,1,1,0,0,0,8,8,0,0,11,0,5,6
5438264213,2,5438264211,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438264222,2,5438264241,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438264223,2,5438264241,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438264231,0,,,12,6,6,1,1,0,11,5,6,8,3,5,11,5,6,11,5,6,3,2,1,1,1,0,1,1,0,0,0,0,0,0,0,4,4,1,0,1,2,0,0,0,3,3,0,0,2,0,1,0
5438264233,0,,,18,8,10,0,0,0,18,8,10,7,3,4,18,8,10,18,8,10,11,5,6,9,4,5,3,1,2,0,0,0,0,0,0,6,6,0,2,2,2,0,0,0,6,4,2,0,6,0,0,0
5438264234,0,,,51,26,25,2,0,2,49,26,23,23,12,11,47,25,22,45,24,21,26,14,12,14,7,7,3,2,1,0,0,0,0,0,0,22,22,7,9,2,2,1,0,1,15,14,1,0,16,0,5,8
5438264241,1,,5438264222;5438264223,8,3,5,1,0,1,11,5,6,4,2,2,11,5,6,11,5,6,7,3,4,4,2,2,2,1,1,0,0,0,0,0,0,4,4,2,2,2,0,0,0,0,4,4,0,1,5,0,2,2
5438264242,0,,,12,7,5,1,0,1,11,7,4,5,3,2,10,6,4,10,6,4,6,4,2,2,1,1,2,1,1,0,0,0,0,0,0,6,6,3,1,1,1,0,0,0,3,3,0,0,5,0,3,1
5438264243,0,,,20,11,9,0,0,0,20,11,9,8,6,2,20,11,9,20,11,9,12,5,7,9,3,6,4,1,3,0,0,0,0,0,0,10,10,5,2,1,2,0,0,0,5,4,1,0,9,0,4,2
5438264244,0,,,110,53,57,6,4,2,104,49,55,49,24,25,102,48,54,102,48,54,55,25,30,34,13,21,12,3,9,0,0,0,1,1,0,48,48,13,19,10,2,3,1,0,34,28,6,2,37,0,9,12
5438264333,0,,,72,38,34,4,2,2,68,36,32,43,24,19,67,35,32,65,34,31,25,12,13,14,8,6,1,1,0,0,0,0,1,1,0,36,36,13,12,9,2,0,0,0,23,22,1,3,17,2,6,5
5438264334,0,,,22,9,13,2,1,1,20,8,12,8,2,6,20,8,12,20,8,12,12,6,6,6,2,4,1,0,1,0,0,0,0,0,0,11,11,2,8,0,1,0,0,0,9,9,0,1,9,0,1,4
5438264342,2,5438264344,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438264343,2,5438264344,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438264344,1,,5438264342;5438264343,3,2,1,0,0,0,12,7,5,5,3,2,12,7,5,12,7,5,7,4,3,4,3,1,0,0,0,0,0,0,0,0,0,1,1,5,2,1,0,0,0,0,3,3,0,0,4,0,1,2
5438264523,0,,,19,10,9,3,1,2,16,9,7,5,4,1,16,9,7,16,9,7,11,5,6,8,5,3,3,2,1,0,0,0,0,0,0,8,8,2,4,1,0,0,1,0,6,5,1,1,7,0,2,3
5438264911,2,5438263933,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438264912,2,5438263933,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438265023,2,5438265112,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438265112,1,,5438265023,1,1,0,0,0,0,8,4,4,1,1,0,8,4,4,8,4,4,7,3,4,5,1,4,3,1,2,1,0,1,0,0,0,1,1,4,2,0,0,0,0,0,2,2,0,0,5,0,3,2
5438265211,0,,,15,7,8,0,0,0,15,7,8,7,3,4,15,7,8,15,7,8,8,4,4,6,2,4,1,1,0,0,0,0,0,0,0,10,10,5,5,0,0,0,0,0,4,4,0,0,6,0,3,2
5438265212,0,,,53,28,25,0,0,0,53,28,25,28,15,13,52,27,25,52,27,25,25,13,12,15,6,9,5,2,3,1,1,0,0,0,0,26,26,11,8,4,1,2,0,0,15,12,3,0,18,0,7,5
5438265213,0,,,13,8,5,2,2,0,11,6,5,7,4,3,11,6,5,11,6,5,4,2,2,2,1,1,2,1,1,0,0,0,0,0,0,4,4,0,1,1,2,0,0,0,4,3,1,0,2,0,0,1
5438265214,0,,,49,24,25,0,0,0,49,24,25,16,9,7,48,23,25,48,23,25,33,15,18,10,4,6,1,0,1,0,0,0,0,0,0,28,28,11,14,2,1,0,0,0,17,17,0,0,23,0,9,10
5438265221,0,,,80,36,44,4,2,2,76,34,42,25,14,11,74,33,41,74,33,41,51,20,31,34,14,20,12,4,8,1,1,0,0,0,0,41,41,14,20,5,1,0,0,1,27,23,4,1,33,0,11,14
5438265222,0,,,105,47,58,8,4,4,97,43,54,49,23,26,94,42,52,93,41,52,48,20,28,29,11,18,9,4,5,2,0,2,3,1,2,46,46,12,18,9,6,0,1,0,34,29,5,2,31,1,8,11
5438265223,0,,,225,116,109,17,10,7,208,106,102,87,50,37,205,104,101,201,101,100,121,56,65,57,24,33,17,7,10,3,0,3,0,0,0,98,98,27,36,21,8,5,1,0,71,60,11,7,76,0,20,29
5438265224,0,,,165,77,88,8,5,3,157,72,85,69,34,35,154,72,82,152,70,82,88,38,50,52,21,31,16,5,11,3,0,3,0,0,0,72,72,21,26,16,3,4,2,0,51,40,11,1,56,0,17,15
5438265231,0,,,14,7,7,0,0,0,14,7,7,2,2,0,14,7,7,14,7,7,12,5,7,8,3,5,4,2,2,0,0,0,0,0,0,8,8,4,3,0,1,0,0,0,4,3,1,0,8,0,4,2
5438265232,0,,,32,16,16,0,0,0,32,16,16,17,9,8,32,16,16,32,16,16,15,7,8,12,5,7,6,3,3,0,0,0,0,0,0,13,13,3,4,3,3,0,0,0,10,9,1,0,9,0,2,3
5438265233,0,,,40,18,22,8,1,7,32,17,15,17,9,8,31,16,15,31,16,15,15,8,7,11,5,6,3,1,2,0,0,0,0,0,0,12,12,1,4,2,3,0,1,1,11,8,3,2,8,0,0,2
5438265234,0,,,64,27,37,8,3,5,56,24,32,33,14,19,54,24,30,51,21,30,23,10,13,12,7,5,4,3,1,0,0,0,0,0,0,27,27,9,9,3,5,0,0,1,18,17,1,2,14,0,5,8
5438265241,0,,,212,96,116,21,12,9,191,84,107,98,43,55,186,84,102,182,83,99,93,41,52,54,19,35,18,4,14,1,0,1,2,0,2,92,92,31,27,19,7,6,2,0,61,45,16,6,67,0,20,21
5438265242,1,,5438265244,83,41,42,4,2,2,85,41,44,35,18,17,83,40,43,83,40,43,50,23,27,29,12,17,13,3,10,0,0,0,4,0,4,44,44,22,11,9,3,0,1,0,24,21,3,1,37,1,17,9
5438265244,2,5438265242,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438265311,0,,,38,20,18,1,0,1,37,20,17,15,12,3,37,20,17,37,20,17,22,8,14,20,7,13,6,2,4,0,0,0,0,0,0,21,21,10,6,4,1,0,0,0,11,8,3,0,15,0,7,3
5438265312,0,,,30,15,15,0,0,0,30,15,15,16,8,8,29,15,14,29,15,14,14,7,7,13,6,7,5,3,2,0,0,0,0,0,0,14,14,6,3,3,1,1,0,0,8,6,2,0,10,0,5,2
5438265313,0,,,72,33,39,2,0,2,70,33,37,27,14,13,70,33,37,70,33,37,43,19,24,33,13,20,15,6,9,3,1,2,1,0,1,33,32,13,11,5,2,1,0,0,19,17,2,1,24,0,10,6
5438265314,0,,,43,22,21,5,3,2,38,19,19,16,7,9,37,19,18,37,19,18,22,12,10,8,3,5,2,0,2,0,0,0,0,0,0,15,15,1,5,6,1,2,0,0,14,11,3,1,13,0,1,4
5438265321,0,,,18,7,11,0,0,0,18,7,11,8,3,5,18,7,11,18,7,11,10,4,6,5,2,3,1,0,1,0,0,0,0,0,0,9,9,3,5,0,0,1,0,0,5,5,0,0,6,0,0,3
5438265323,0,,,109,52,57,3,1,2,106,51,55,47,22,25,102,50,52,102,50,52,59,29,30,33,18,15,10,6,4,0,0,0,0,0,0,55,55,19,23,8,5,0,0,0,36,34,2,0,39,0,13,17
5438265324,0,,,17,7,10,0,0,0,17,7,10,8,3,5,17,7,10,17,7,10,9,4,5,5,2,3,0,0,0,0,0,0,0,0,0,8,8,2,4,1,1,0,0,0,6,6,0,0,7,0,2,2
5438265331,0,,,105,40,65,2,1,1,103,39,64,25,14,11,102,39,63,102,39,63,78,25,53,68,21,47,49,10,39,9,2,7,0,0,0,21,19,5,9,1,4,0,0,0,13,12,1,1,9,0,2,5
5438265413,0,,,10,5,5,0,0,0,10,5,5,3,1,2,10,5,5,10,5,5,7,4,3,2,2,0,0,0,0,0,0,0,0,0,0,5,5,1,3,1,0,0,0,0,4,4,0,0,5,0,1,2
5438265432,2,5438265433,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438265433,1,,5438265432,50,24,26,2,0,2,49,25,24,26,13,13,48,24,24,48,24,24,23,12,11,7,4,3,5,3,2,1,0,1,0,0,0,20,20,4,8,6,2,1,0,0,17,14,3,0,15,0,4,3
5438265442,0,,,21,9,12,3,2,1,18,7,11,10,3,7,18,7,11,18,7,11,8,4,4,5,2,3,1,0,1,0,0,0,0,0,0,6,6,0,1,2,2,1,0,0,6,5,1,1,4,0,0,1
5438265443,0,,,48,25,23,2,0,2,46,25,21,23,16,7,44,24,20,43,24,19,23,9,14,7,4,3,2,1,1,0,0,0,0,0,0,23,23,9,8,2,3,1,0,0,14,12,2,0,14,0,3,5
5438265444,0,,,29,12,17,4,2,2,25,10,15,8,3,5,25,10,15,24,10,14,17,7,10,3,0,3,3,0,3,1,0,1,1,1,0,10,10,1,4,3,0,1,1,0,9,6,3,1,8,0,0,2
5438265523,2,5438265532,,11,8,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438265531,0,,,25,13,12,0,0,0,25,13,12,13,4,9,24,13,11,24,13,11,12,9,3,8,5,3,4,3,1,0,0,0,0,0,0,9,9,3,1,1,3,1,0,0,6,2,4,0,9,0,3,0
5438265532,1,,5438265523,27,12,15,1,1,0,37,19,18,24,13,11,35,18,17,33,17,16,13,6,7,6,2,4,1,0,1,0,0,0,0,0,0,10,10,4,4,0,4,2,0,0,10,7,3,0,8,0,2,3
5438265541,0,,,8,4,4,0,0,0,8,4,4,3,2,1,8,4,4,8,4,4,5,2,3,3,1,2,1,0,1,0,0,0,0,0,0,4,4,1,2,1,0,0,0,0,3,3,0,0,3,0,1,1
5438265612,2,5438265642,,12,4,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438265642,1,,5438265612,1,1,0,1,0,1,12,5,7,8,3,5,10,4,6,10,4,6,4,2,2,2,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,2,0,0,1,0,3,2,1,0,2,0,1,0
5438265644,0,,,10,6,4,0,0,0,10,6,4,4,3,1,10,6,4,10,6,4,6,3,3,4,2,2,2,1,1,0,0,0,0,0,0,4,4,1,2,0,0,1,0,0,3,2,1,0,4,0,1,1
5438266122,2,5438266142,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438266141,2,5438266142,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438266142,1,,5438266122;5438266141,26,10,16,2,0,2,33,14,19,20,9,11,32,14,18,32,14,18,13,5,8,8,3,5,2,0,2,1,0,1,0,0,0,12,12,4,6,2,2,1,0,0,11,9,2,0,7,0,1,3
5438266143,0,,,9,4,5,0,0,0,9,4,5,3,2,1,9,4,5,9,4,5,6,2,4,3,1,2,0,0,0,0,0,0,0,0,0,5,5,2,2,1,0,0,0,0,3,3,0,0,4,0,2,2
5438266144,0,,,9,5,4,0,0,0,9,5,4,6,2,4,9,5,4,9,5,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,4,0,0,0,0,0,4,4,0,0,3,0,1,1
5438266211,0,,,45,22,23,3,2,1,42,20,22,30,16,14,41,19,22,41,19,22,12,4,8,4,0,4,2,0,2,0,0,0,0,0,0,15,15,1,5,5,2,1,1,0,14,12,2,0,9,0,1,2
5438266212,0,,,39,20,19,2,0,2,37,20,17,24,13,11,36,20,16,36,20,16,13,7,6,7,3,4,4,2,2,0,0,0,0,0,0,13,13,0,6,2,4,1,0,0,13,10,3,0,9,0,0,2
5438266213,0,,,10,5,5,0,0,0,10,5,5,3,2,1,10,5,5,10,5,5,7,3,4,3,1,2,1,0,1,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,3,3,0,0,4,0,0,2
5438266214,0,,,17,9,8,0,0,0,17,9,8,7,5,2,17,9,8,17,9,8,10,4,6,6,2,4,2,0,2,1,0,1,0,0,0,8,8,1,5,2,0,0,0,0,7,6,1,0,7,0,1,1
5438266231,1,,5438266234,68,40,28,3,3,0,72,42,30,49,30,19,71,41,30,71,41,30,23,12,11,10,4,6,5,1,4,0,0,0,0,0,0,33,33,10,15,6,3,1,0,0,24,22,2,0,18,1,4,5
5438266232,0,,,27,14,13,4,3,1,23,11,12,21,10,11,21,9,12,21,9,12,2,1,1,2,1,1,1,1,0,0,0,0,0,0,0,10,10,3,3,0,2,2,0,0,7,7,0,1,1,0,0,1
5438266233,1,,5438267211,52,24,28,5,3,2,52,24,28,31,14,17,51,24,27,50,23,27,21,10,11,6,2,4,3,1,2,1,1,0,0,0,0,20,20,3,10,5,1,3,0,0,19,16,3,1,15,0,2,5
5438266234,2,5438266231,,7,5,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5438266322,1,,5438266324,15,6,9,4,2,2,13,4,9,5,1,4,13,4,9,13,4,9,8,3,5,1,0,1,1,0,1,0,0,0,0,0,0,5,5,0,4,1,0,0,1,0,6,6,0,1,5,0,0,2
